,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,condition_info
14,0.9559728382547782,0.5945643262339106,0.9359825746201748,0.6187155077939038,0.6340899785234192,0.3907301208708896,0.6532917085563643,0.40073739499977623,1046.cha.conv.txt-rand.txt
15,0.8180346595148722,0.41524703054317724,0.8214582650905986,0.4494658913010931,0.305944816811793,0.03433605526161346,0.33425428751422154,0.040965033699969663,1012.cha.conv.txt-rand.txt
16,0.9322312763391697,0.756935267316739,0.9166257514966986,0.7848294004766386,0.6844343795612247,0.24856884990032913,0.7546688946546091,0.30060294279355515,1040.cha.conv.txt-rand.txt
17,0.9632073232560063,0.7856385256787279,0.9636379522670515,0.7882456824909699,0.7895719758594331,0.40511716574268974,0.8230577294860298,0.43047138387674677,1056.cha.conv.txt-rand.txt
18,0.9098260852986854,0.7649714573780647,0.9518925191545268,0.8116193013277501,0.7172673779068706,0.2106804003552098,0.7458972241260192,0.251518263110359,1064.cha.conv.txt-rand.txt
19,0.8643520838346473,0.4175907255632757,0.9090998203971257,0.4617988145098469,0.2422264385181927,0.07899337907733965,0.2815121056983652,0.08036994846539533,1072.cha.conv.txt-rand.txt
20,0.9246441041965636,0.7417717829215215,0.8990477598738164,0.784615404476583,0.7169284193479469,0.2317917211434785,0.7340178773250475,0.2540192159376126,1030.cha.conv.txt-rand.txt
21,0.8893589096497451,0.7845152638380687,0.9332899308362578,0.8431773103676278,0.6657617210037695,0.15741587440663302,0.6975727808507532,0.16897655787428414,1048.cha.conv.txt-rand.txt
22,0.9111402273360728,0.729038679608533,0.9136992268283275,0.784426342116117,0.6560542907788721,0.16353370621007304,0.6781512188314914,0.17404385118676938,1042.cha.conv.txt-rand.txt
23,0.9417926718025246,0.8516214474664275,0.9338061242889466,0.8827746962136865,0.7313881547007064,0.3689347498976844,0.7769255908633399,0.40126394173923047,1054.cha.conv.txt-rand.txt
24,0.9018648306782923,0.5140121308294331,0.915900273657156,0.5138958082325084,0.2332980801801045,0.046344589714715057,0.22782174583045586,0.0458893355986589,1078.cha.conv.txt-rand.txt
25,0.9205366652675867,0.7634328883455399,0.9441494111118485,0.8109652073547624,0.7987605071126015,0.3868677095288163,0.8350553463975736,0.42538250822816903,1032.cha.conv.txt-rand.txt
26,0.8823092076389675,0.6874487603215482,0.9027876460465084,0.7211309351630014,0.5174930564902344,0.17874592927014601,0.5489911410258455,0.22867092322005075,1024.cha.conv.txt-rand.txt
27,0.9834006821316216,0.8437657856469846,0.9688564297380932,0.881644973069406,0.8611964445540494,0.419255491676235,0.884406205900603,0.4459622040246208,1070.cha.conv.txt-rand.txt
28,0.9019206309115708,0.7895130072098459,0.9139918932332666,0.7972554042117566,0.7326800798237486,0.27891073663710286,0.7598340328950136,0.3144764753535768,1069.cha.conv.txt-rand.txt
29,0.8635574773797352,0.5607975474887048,0.8920073778024221,0.6280382299092983,0.25867642467510676,0.04953936951325804,0.2800669994427857,0.04861908606526895,1011.cha.conv.txt-rand.txt
30,0.9184710195757079,0.7034890034469456,0.9083868038702765,0.7548395120560165,0.7826971389722608,0.42465773713065896,0.7946580566068746,0.44726764913104283,1045.cha.conv.txt-rand.txt
31,0.9513552273255392,0.8897477704474256,0.9757251905008768,0.8966494680692637,0.7872960614701906,0.31330138665245694,0.8362963407638371,0.36023964099271394,1061.cha.conv.txt-rand.txt
32,0.8232348850112381,0.5859039271952399,0.7968458138009076,0.6029223957069456,0.4690592467561281,0.21274331701625496,0.5478982864204289,0.20131988316004135,1035.cha.conv.txt-rand.txt
33,0.9707997965546521,0.7857557873048612,0.9620650344802425,0.7673100663768582,0.499953647940559,0.10107594250783,0.5586339039967464,0.11182187140798333,1047.cha.conv.txt-rand.txt
34,0.9194375319056485,0.7503664645400343,0.9423211239433065,0.780930356195245,0.7003952557687974,0.33778260057458764,0.7587676109986256,0.3758224146494857,1013.cha.conv.txt-rand.txt
35,0.8891480419257295,0.5713464412732049,0.9209439855217999,0.5828334421102983,0.7382945442752195,0.4499563005811644,0.7498332449176258,0.4474166086304,1081.cha.conv.txt-rand.txt
36,0.9481117175196643,0.7816796224037305,0.9360802590872552,0.7964174627698035,0.7206630544732625,0.3066789489512529,0.7666424553708664,0.3435144934885944,1075.cha.conv.txt-rand.txt
37,0.9718483224580513,0.7093360375524738,0.9572742986533721,0.7031092998408869,0.7268748757671103,0.36851786236379946,0.7567922319117646,0.3969283100678677,1063.cha.conv.txt-rand.txt
38,0.9460621914196075,0.7749675917403827,0.9581535042524,0.8163169139289945,0.7191508252195422,0.3447245239576087,0.7391462971575368,0.37278787470451236,1027.cha.conv.txt-rand.txt
39,0.8519438924053409,0.6867290764340714,0.8765088264817026,0.7275599258647274,0.7330808544710656,0.28469446586485686,0.760032553283889,0.3244456080790535,1031.cha.conv.txt-rand.txt
40,0.9411848720862838,0.7938630928575217,0.9366620250520389,0.8322858504291765,0.7891283045764391,0.3490232242212438,0.8279176488757551,0.3609011240306973,1057.cha.conv.txt-rand.txt
41,0.8768521697844203,0.6750834273252616,0.9105319428302093,0.74281944777148,0.6329011412877972,0.21829000216097583,0.7033650845732319,0.2897459941540149,1041.cha.conv.txt-rand.txt
42,0.9074700457059252,0.8387448204728404,0.8988684547513389,0.8479367646594078,0.73946993637348,0.30987534571973513,0.7539192593040112,0.3595230945933734,1025.cha.conv.txt-rand.txt
43,0.9167900405623589,0.7186663015707743,0.9279630337597818,0.7461048089470635,0.6620499034438654,0.25510316932436405,0.7601283058317159,0.3375869903993349,1085.cha.conv.txt-rand.txt
44,0.8814252729058439,0.6761870876011118,0.9107805180556129,0.7141208038480532,0.7359748634582317,0.3549182108780122,0.7833970882889728,0.38895004501425373,1055.cha.conv.txt-rand.txt
45,0.899192631287078,0.7600027687788343,0.8567057222997151,0.7780427790803703,0.711388061708312,0.41026221986858274,0.7505855973019078,0.4194444603688385,1043.cha.conv.txt-rand.txt
46,0.9479708240761272,0.7649983069050651,0.9519971375436039,0.7920698532588915,0.7425443726884358,0.40684647653220635,0.7719375849383006,0.4374271302319559,1079.cha.conv.txt-rand.txt
47,0.9678931175549647,0.7760606476449329,0.9648245152886039,0.7407248402536653,0.7840404107105323,0.3522607194325719,0.8365063260215214,0.34918654418036243,1017.cha.conv.txt-rand.txt
