,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition_info
30,30,0.5956833971812706,0.21821789023599236,0.6492344540642356,0.29095718698132317,0.33541019662496846,0.08084520834544433,0.33541019662496846,0.08084520834544433,0.41792138984287175,JEN>IME,18,10,1060.cha.conv.txt-rand.txt
31,31,0.5773502691896258,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.29951198701827675,IME>CHI,10,1,1060.cha.conv.txt-rand.txt
32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866625159580408,CHI>JEN,1,6,1060.cha.conv.txt-rand.txt
33,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866625159580408,JEN>CHI,6,1,1060.cha.conv.txt-rand.txt
34,34,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998529481959392,CHI>JEN,1,12,1060.cha.conv.txt-rand.txt
35,35,0.447213595499958,0.0,0.25197631533948484,0.0,0.0,0.0,0.0,0.0,0.5511594814208942,JEN>CHI,12,4,1060.cha.conv.txt-rand.txt
36,36,0.15032920560056579,0.0,0.13703774196550633,0.0,0.0,0.0,0.0,0.0,0.5897491116589245,CHI>JEN,4,25,1060.cha.conv.txt-rand.txt
37,37,0.13018891098082389,0.0,0.11867816581938533,0.0,0.0,0.0,0.0,0.0,0.4774844435331186,JEN>CHI,25,2,1060.cha.conv.txt-rand.txt
38,38,0.7302967433402214,0.24253562503633297,0.7427813527082074,0.24253562503633297,0.0,0.0,0.0,0.0,0.5042913084512042,CHI>JEN,2,17,1060.cha.conv.txt-rand.txt
39,39,0.3651483716701107,0.0,0.3713906763541037,0.0,0.0,0.0,0.0,0.0,0.45385159250069385,JEN>CHI,17,1,1060.cha.conv.txt-rand.txt
40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293518998907874,CHI>JEN,1,8,1060.cha.conv.txt-rand.txt
41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293518998907874,JEN>CHI,8,1,1060.cha.conv.txt-rand.txt
42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793042530814761,CHI>JEN,1,14,1060.cha.conv.txt-rand.txt
43,43,0.2581988897471611,0.10540925533894598,0.21693045781865614,0.0,0.0,0.0,0.0,0.0,0.7805900676641957,JEN>CHI,14,7,1060.cha.conv.txt-rand.txt
44,44,0.3779644730092272,0.22645540682891918,0.2834733547569204,0.22645540682891918,0.06415002990995841,0.0,0.06415002990995841,0.0,0.7230606636424814,CHI>JEN,7,15,1060.cha.conv.txt-rand.txt
45,45,0.33541019662496846,0.0,0.6708203932499369,0.12403473458920847,0.07856742013183861,0.0,0.07856742013183861,0.0,0.5152582129113955,JEN>CHI,15,6,1060.cha.conv.txt-rand.txt
46,46,0.686406472983644,0.0,0.7844645405527361,0.14907119849998599,0.0,0.0,0.0,0.0,0.5436239413212435,CHI>JEN,6,10,1060.cha.conv.txt-rand.txt
47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44832720909721957,JEN>CHI,10,2,1060.cha.conv.txt-rand.txt
48,48,0.0,0.0,0.0,0.0,0.27386127875258304,0.15617376188860607,0.24333213169614376,0.15617376188860607,0.674076944283047,CHI>JEN,2,38,1060.cha.conv.txt-rand.txt
49,49,0.11624763874381928,0.0,0.11322770341445956,0.0,0.0,0.0,0.0,0.0,0.42297387247065843,JEN>CHI,38,1,1060.cha.conv.txt-rand.txt
50,50,0.23861999450875743,0.0,0.22573305919324013,0.0,0.0,0.0,0.0,0.0,0.3858930530038629,CHI>JEN,1,75,1060.cha.conv.txt-rand.txt
51,51,0.5965499862718936,0.0,0.6771991775797205,0.0,0.0,0.0,0.0,0.0,0.6060687305726732,JEN>CHI,75,1,1060.cha.conv.txt-rand.txt
52,52,0.6255432421712244,0.0,0.5570860145311556,0.0,0.0,0.0,0.0,0.0,0.5216934469613816,CHI>JEN,1,14,1060.cha.conv.txt-rand.txt
53,53,0.10425720702853739,0.0,0.2785430072655778,0.0,0.0,0.0,0.0,0.0,0.5631819356902931,JEN>CHI,14,4,1060.cha.conv.txt-rand.txt
54,54,0.24413653763134782,0.10660035817780521,0.07106690545187015,0.10101525445522107,0.28867513459481287,0.22176638128637188,0.2809757434745082,0.22176638128637188,0.6538148689756015,CHI>JEN,4,60,1060.cha.conv.txt-rand.txt
55,55,0.5482823149915702,0.05270462766947299,0.5529073355808642,0.10314212462587934,0.14547859349066158,0.10454167469786335,0.14159846508095772,0.10454167469786335,0.6063006223076107,JEN>CHI,60,7,1060.cha.conv.txt-rand.txt
56,56,0.4082482904638631,0.0,0.7925939239012171,0.0,0.0,0.0,0.0,0.0,0.4494587197707943,CHI>JEN,7,4,1060.cha.conv.txt-rand.txt
57,57,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.8891866916193234,JEN>CHI,4,1,1060.cha.conv.txt-rand.txt
58,58,0.0,0.0,0.0,0.0,0.12803687993289598,0.0,0.12403473458920847,0.0,0.6530924448945731,CHI>JEN,1,45,1060.cha.conv.txt-rand.txt
59,59,0.4879500364742666,0.07516460280028289,0.44356281120003155,0.06950480468569159,0.19205531989934396,0.0,0.24806946917841693,0.0,0.6626267484745919,JEN>CHI,45,4,1060.cha.conv.txt-rand.txt
60,60,0.3086066999241839,0.0,0.2886751345948129,0.0,0.1336306209562122,0.0,0.1336306209562122,0.0,0.38876167561360153,CHI>JEN,4,12,1060.cha.conv.txt-rand.txt
61,61,0.5163977794943222,0.0,0.48507125007266594,0.0,0.0,0.0,0.0,0.0,,JEN>CHI,12,1,1060.cha.conv.txt-rand.txt
62,62,0.6666666666666666,0.0,0.6965260331469925,0.0,0.0,0.0,0.0,0.0,,CHI>JEN,1,30,1060.cha.conv.txt-rand.txt
63,63,0.0,0.0,0.0,0.0,0.17149858514250882,0.0,0.17149858514250882,0.0,0.5169778608584334,JEN>CHI,30,1,1060.cha.conv.txt-rand.txt
64,64,0.2917299829957891,0.0,0.26037782196164777,0.0,0.0,0.0,0.0,0.0,0.4019811783540752,CHI>JEN,1,21,1060.cha.conv.txt-rand.txt
65,65,0.4507489358552088,0.20801257358446093,0.3441236008058426,0.14547859349066158,0.2,0.0,0.26666666666666666,0.07905694150420949,0.8535103024260267,JEN>CHI,21,9,1060.cha.conv.txt-rand.txt
66,66,0.7695538413614075,0.14999999999999997,0.7692875136699702,0.21053798026662973,0.28097574347450816,0.1380861926847485,0.4195906791483445,0.18107149208503706,0.8214372860657251,CHI>JEN,9,54,1060.cha.conv.txt-rand.txt
67,67,0.09128709291752768,0.0,0.09016696346674323,0.06967330142916175,0.4214636152117623,0.07516460280028289,0.46154974706317903,0.0739221270954573,0.704640782182212,JEN>CHI,54,4,1060.cha.conv.txt-rand.txt
68,68,0.4588314677411235,0.15430334996209194,0.545544725589981,0.15430334996209194,0.0,0.0,0.0,0.0,0.5809266020554067,CHI>JEN,4,13,1060.cha.conv.txt-rand.txt
69,69,0.22941573387056174,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.4656303521895675,JEN>CHI,13,1,1060.cha.conv.txt-rand.txt
70,70,0.0,0.0,0.0,0.0,0.18257418583505536,0.0,0.18257418583505536,0.0,0.5373781217292366,CHI>JEN,1,22,1060.cha.conv.txt-rand.txt
71,71,0.309426373877638,0.0,0.28603877677367767,0.0,0.0,0.0,0.0,0.0,0.3535063457264247,JEN>CHI,22,2,1060.cha.conv.txt-rand.txt
72,72,0.4082482904638631,0.4082482904638631,0.4082482904638631,0.4082482904638631,0.26726124191242434,0.0,0.26726124191242434,0.0,0.25218402984030863,CHI>JEN,2,7,1060.cha.conv.txt-rand.txt
73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24691947951337556,JEN>CHI,7,1,1060.cha.conv.txt-rand.txt
74,74,0.26967994498529685,0.0,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.35365795037518066,CHI>JEN,1,28,1060.cha.conv.txt-rand.txt
75,75,0.5073921644158867,0.10814761408717503,0.5254938542453882,0.19245008972987526,0.19069251784911848,0.0,0.2857738033247041,0.0,0.7206172302350284,JEN>CHI,28,10,1060.cha.conv.txt-rand.txt
76,76,0.4509876168016974,0.2614881801842454,0.5195887333176439,0.42600643361512924,0.12171612389003689,0.0,0.16081688022566926,0.0,0.6119611595339296,CHI>JEN,10,23,1060.cha.conv.txt-rand.txt
77,77,0.22633936510629632,0.0,0.5463583647081529,0.0816496580927726,0.0,0.0,0.1516196087157807,0.0,0.6958257874479721,JEN>CHI,23,6,1060.cha.conv.txt-rand.txt
78,78,0.24209101306752093,0.0,0.6488856845230502,0.16903085094570328,0.0700140042014005,0.0,0.2100420126042015,0.0,0.7547009298801166,CHI>JEN,6,24,1060.cha.conv.txt-rand.txt
79,79,0.6324555320336759,0.08006407690254358,0.7035264706814485,0.1543033499620919,0.057166195047502935,0.0,0.057166195047502935,0.0,0.5806261489660746,JEN>CHI,24,7,1060.cha.conv.txt-rand.txt
80,80,0.2886751345948129,0.20412414523193154,0.2886751345948129,0.20412414523193154,0.6030226891555273,0.2886751345948129,0.6030226891555273,0.2886751345948129,0.4065145029235444,CHI>JEN,7,9,1060.cha.conv.txt-rand.txt
81,81,0.0,0.2581988897471611,0.0,0.2581988897471611,0.7977240352174656,0.7216878364870323,0.7977240352174656,0.7216878364870323,0.8071278890460348,JEN>CHI,9,7,1060.cha.conv.txt-rand.txt
82,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29105000639916545,CHI>JEN,7,1,1060.cha.conv.txt-rand.txt
83,83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6638472592181622,JEN>CHI,1,1,1060.cha.conv.txt-rand.txt
84,84,0.6859943405700353,0.0,0.7715167498104595,0.0,0.0,0.0,0.0,0.0,0.42123987518684536,CHI>JEN,1,16,1060.cha.conv.txt-rand.txt
85,85,0.6859943405700353,0.0,0.7715167498104595,0.0,0.0,0.0,0.0,0.0,0.22815584380353648,JEN>CHI,16,1,1060.cha.conv.txt-rand.txt
86,86,0.41602514716892186,0.0,0.3872983346207417,0.0,0.0,0.0,0.0,0.0,0.1152748242514644,CHI>JEN,1,40,1060.cha.conv.txt-rand.txt
87,87,0.3312945782245396,0.0,0.309426373877638,0.0,0.6454972243679027,0.5497624996033735,0.6454972243679027,0.5497624996033735,0.5774926691218825,JEN>CHI,40,5,1060.cha.conv.txt-rand.txt
88,88,0.2631174057921088,0.0,0.2631174057921088,0.0,0.0,0.0,0.0,0.0,0.37458445408080254,CHI>JEN,5,17,1060.cha.conv.txt-rand.txt
89,89,0.33968311024337877,0.0,0.3721042037676254,0.0,0.0,0.0,0.0,0.0,0.5570078689337871,JEN>CHI,17,9,1060.cha.conv.txt-rand.txt
90,90,0.19374606457303215,0.04938647983247948,0.5103103630798288,0.044280744277004756,0.03683547343418786,0.0,0.14115693464811713,0.0,0.739388154301008,CHI>JEN,9,35,1060.cha.conv.txt-rand.txt
91,91,0.2013468165642073,0.0,0.337868689199743,0.0,0.12216944435630522,0.0,0.23408229439226114,0.0,0.6583004213540924,JEN>CHI,35,4,1060.cha.conv.txt-rand.txt
92,92,0.1684303842133038,0.0,0.329914439536929,0.0,0.06509445549041194,0.0,0.06108472217815261,0.0,0.581292657356711,CHI>JEN,4,33,1060.cha.conv.txt-rand.txt
93,93,0.4242640687119285,0.0,0.2773500981126146,0.0,0.0,0.0,0.0,0.0,0.45933974738606453,JEN>CHI,33,2,1060.cha.conv.txt-rand.txt
94,94,0.1386750490563073,0.0,0.4008918628686366,0.22941573387056174,0.0,0.0,0.0,0.0,0.5220165120552489,CHI>JEN,2,18,1060.cha.conv.txt-rand.txt
95,95,0.1386750490563073,0.0,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.20416665011997148,JEN>CHI,18,1,1060.cha.conv.txt-rand.txt
96,96,0.6750527405556144,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.18625813680216996,CHI>JEN,1,31,1060.cha.conv.txt-rand.txt
97,97,0.48753809040127705,0.0,0.4803844614152613,0.0,0.0,0.0,0.0519174131651165,0.0,0.7316325508060376,JEN>CHI,31,7,1060.cha.conv.txt-rand.txt
98,98,0.18490006540840973,0.0,0.0,0.0,0.0,0.0,0.1259881576697424,0.0,0.2658870419949926,CHI>JEN,7,9,1060.cha.conv.txt-rand.txt
99,99,0.5547001962252291,0.0,0.5547001962252291,0.0,0.0,0.0,0.0,0.0,0.10671674708218826,JEN>CHI,9,1,1060.cha.conv.txt-rand.txt
100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555487084855217,CHI>JEN,1,4,1060.cha.conv.txt-rand.txt
101,101,0.20412414523193154,0.0,0.6123724356957946,0.33333333333333337,0.0,0.0,0.0,0.0,0.269541251854281,JEN>CHI,4,4,1060.cha.conv.txt-rand.txt
102,102,0.18490006540840973,0.0,0.360667853866973,0.11785113019775793,0.08006407690254357,0.0,0.08006407690254357,0.0,0.4812513361952647,CHI>JEN,4,23,1060.cha.conv.txt-rand.txt
103,103,0.0,0.0,0.1386750490563073,0.0,0.0,0.0,0.0,0.0,0.37353411453968843,JEN>CHI,23,1,1060.cha.conv.txt-rand.txt
104,104,0.7559289460184544,0.0,0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.11969191951157876,CHI>JEN,1,6,1060.cha.conv.txt-rand.txt
105,105,0.5345224838248487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11969191951157876,JEN>CHI,6,2,1060.cha.conv.txt-rand.txt
106,106,0.2651650429449553,0.0,0.0,0.0,0.1360827634879543,0.0,0.1270001270001905,0.0,0.707552583402908,CHI>JEN,2,23,1060.cha.conv.txt-rand.txt
107,107,0.25,0.0,0.3535533905932738,0.0,0.19245008972987526,0.0,0.1796053020267749,0.0,0.707552583402908,JEN>CHI,23,1,1060.cha.conv.txt-rand.txt
108,108,0.0,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.2830220116864448,CHI>JEN,1,8,1060.cha.conv.txt-rand.txt
109,109,0.5773502691896257,0.2182178902359924,0.19245008972987526,0.0,0.17677669529663687,0.0,0.17677669529663687,0.0,0.46123155205816213,JEN>CHI,8,4,1060.cha.conv.txt-rand.txt
110,110,0.17320508075688776,0.08333333333333334,0.22979399584857046,0.08333333333333334,0.14907119849998599,0.0,0.14285714285714285,0.0,0.6090580195768823,CHI>JEN,4,33,1060.cha.conv.txt-rand.txt
111,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877980434018316,JEN>CHI,33,2,1060.cha.conv.txt-rand.txt
112,112,0.0,0.0,0.0,0.0,0.12803687993289598,0.0,0.11470786693528087,0.0,0.7290670786801898,CHI>JEN,2,64,1060.cha.conv.txt-rand.txt
113,113,0.10540925533894596,0.07761505257063328,0.4455663943395034,0.0,0.05227083734893167,0.0,0.046829290579084706,0.0,0.53054276741279,JEN>CHI,64,3,1060.cha.conv.txt-rand.txt
114,114,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.0,0.34465270179967233,CHI>JEN,3,7,1060.cha.conv.txt-rand.txt
115,115,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.0,0.3539994692757378,JEN>CHI,7,3,1060.cha.conv.txt-rand.txt
116,116,0.24077170617153845,0.0,0.629940788348712,0.18257418583505533,0.0,0.0,0.0,0.0,0.45473713095742574,CHI>JEN,3,12,1060.cha.conv.txt-rand.txt
117,117,0.0,0.0,0.0,0.0,0.2672612419124244,0.0,0.2672612419124244,0.0,0.5079680879551343,JEN>CHI,12,1,1060.cha.conv.txt-rand.txt
118,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37180083970590694,CHI>JEN,1,11,1060.cha.conv.txt-rand.txt
119,119,0.24494897427831777,0.09128709291752768,0.372677996249965,0.09128709291752768,0.16724840200141816,0.0,0.16724840200141816,0.0,0.5996110893227049,JEN>CHI,11,11,1060.cha.conv.txt-rand.txt
120,120,0.07216878364870323,0.0,0.0778498944161523,0.09128709291752768,0.2075143391598224,0.09128709291752768,0.27668578554642986,0.18257418583505536,0.6945586500631405,CHI>JEN,11,13,1060.cha.conv.txt-rand.txt
121,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49358037924067677,JEN>CHI,13,1,1060.cha.conv.txt-rand.txt
122,122,0.2785430072655778,0.0,0.26111648393354675,0.0,0.0,0.0,0.0,0.0,0.6068000959913072,CHI>JEN,1,41,1060.cha.conv.txt-rand.txt
123,123,0.44459061923690013,0.13852712896188302,0.5330751587507051,0.18470283861584402,0.21926450482675733,0.0,0.21926450482675733,0.0,0.6880676752882307,JEN>CHI,41,8,1060.cha.conv.txt-rand.txt
124,124,0.7977240352174656,0.2857142857142857,0.6363636363636364,0.14285714285714285,0.2651650429449553,0.0,0.2651650429449553,0.0,0.476219996149708,CHI>JEN,8,8,1060.cha.conv.txt-rand.txt
125,125,0.14433756729740646,0.0,0.47140452079103173,0.1543033499620919,0.0,0.0,0.0,0.0,0.3201601456272293,JEN>CHI,8,7,1060.cha.conv.txt-rand.txt
126,126,0.23354968324845687,0.0,0.24659848095803594,0.17712297710801905,0.03456505649101418,0.0,0.10259783520851541,0.0,0.6253505287491953,CHI>JEN,7,47,1060.cha.conv.txt-rand.txt
127,127,0.5407380704358752,0.291111254869791,0.5044332723053183,0.3057883148625753,0.2566324512873682,0.0975900072948533,0.2539166875385041,0.0975900072948533,0.7186052385993708,JEN>CHI,47,8,1060.cha.conv.txt-rand.txt
128,128,0.3296902366978935,0.0,0.44095855184409843,0.0,0.0,0.0,0.0,0.0,0.6323995511729309,CHI>JEN,8,12,1060.cha.conv.txt-rand.txt
129,129,0.3127716210856122,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.778092436110788,JEN>CHI,12,4,1060.cha.conv.txt-rand.txt
130,130,0.0,0.0,0.0,0.0,0.545544725589981,0.3086066999241839,0.545544725589981,0.3086066999241839,0.8143865825268836,CHI>JEN,4,15,1060.cha.conv.txt-rand.txt
131,131,0.3535533905932738,0.1386750490563073,0.4082482904638631,0.12909944487358055,0.2672612419124244,0.11952286093343936,0.2672612419124244,0.11952286093343936,0.6325386347930715,JEN>CHI,15,6,1060.cha.conv.txt-rand.txt
132,132,0.5735393346764044,0.09128709291752768,0.7324670207647144,0.0,0.0,0.0,0.1421338109037403,0.0,0.5492388428416566,CHI>JEN,6,21,1060.cha.conv.txt-rand.txt
133,133,0.5940885257860046,0.10206207261596577,0.5144957554275265,0.1889822365046136,0.22677868380553634,0.0,0.4605661864718383,0.11180339887498948,0.6269223081360251,JEN>CHI,21,5,1060.cha.conv.txt-rand.txt
134,134,0.5163977794943222,0.0,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.41517624078469473,CHI>JEN,5,3,1060.cha.conv.txt-rand.txt
135,135,0.5163977794943222,0.0,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.29491669022489897,JEN>CHI,3,5,1060.cha.conv.txt-rand.txt
136,136,0.5916079783099616,0.0,0.560448538317805,0.0,0.16064386578049977,0.0,0.23354968324845687,0.0,0.4271374217136388,CHI>JEN,5,23,1060.cha.conv.txt-rand.txt
137,137,0.435285750066007,0.0,0.4949747468305832,0.0,0.0,0.0,0.0,0.0,0.302058555828707,JEN>CHI,23,3,1060.cha.conv.txt-rand.txt
138,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081614761908299,CHI>JEN,3,8,1060.cha.conv.txt-rand.txt
139,139,0.0,0.0,0.0,0.0,0.24999999999999994,0.0,0.24999999999999994,0.0,0.5248357053817015,JEN>CHI,8,2,1060.cha.conv.txt-rand.txt
140,140,0.0,0.0,0.0,0.0,0.40824829046386296,0.0,0.40824829046386296,0.0,,CHI>JEN,2,3,1060.cha.conv.txt-rand.txt
141,141,0.19245008972987526,0.0,0.24999999999999994,0.2886751345948129,0.0,0.0,0.2182178902359924,0.0,,JEN>CHI,3,7,1060.cha.conv.txt-rand.txt
142,142,0.5669467095138409,0.21081851067789195,0.8486684247915055,0.4216370213557839,0.1543033499620919,0.0,0.1543033499620919,0.0,0.4389961724059245,CHI>JEN,7,16,1060.cha.conv.txt-rand.txt
143,143,0.4338609156373123,0.0,0.6047431568147635,0.11547005383792514,0.08333333333333334,0.0,0.08333333333333334,0.0,0.5185677952695391,JEN>CHI,16,6,1060.cha.conv.txt-rand.txt
144,144,0.31622776601683794,0.0,0.28284271247461895,0.0,0.0,0.0,0.0,0.0,0.49096481338465425,CHI>JEN,6,5,1060.cha.conv.txt-rand.txt
145,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,JEN>CHI,5,1,1060.cha.conv.txt-rand.txt
146,146,0.16064386578049977,0.0,0.686243566496721,0.0,0.0,0.0,0.0,0.0,,CHI>JEN,1,48,1060.cha.conv.txt-rand.txt
147,147,0.6425754631219991,0.0,0.686243566496721,0.0,0.0,0.0,0.0,0.0,0.16087031690429554,JEN>CHI,48,1,1060.cha.conv.txt-rand.txt
148,148,0.3333333333333333,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.1929764525509139,CHI>JEN,1,9,1060.cha.conv.txt-rand.txt
149,149,0.3333333333333333,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,,JEN>CHI,9,1,1060.cha.conv.txt-rand.txt
150,150,0.5163977794943222,0.0,0.48507125007266594,0.0,0.0,0.0,0.0,0.0,,CHI>JEN,1,11,1060.cha.conv.txt-rand.txt
151,151,0.47809144373375745,0.0,0.4472135954999579,0.0,0.15075567228888181,0.0,0.15075567228888181,0.0,0.2249578723595117,JEN>CHI,11,4,1060.cha.conv.txt-rand.txt
152,152,0.5908789478687515,0.3682298471593294,0.5761659596980319,0.3563483225498991,0.1270001270001905,0.0880450906325624,0.12309149097933272,0.08606629658238704,0.2872607313882042,CHI>JEN,4,42,1060.cha.conv.txt-rand.txt
153,153,0.5262348115842176,0.0,0.5144957554275265,0.0,0.0,0.0,0.0,0.0,,JEN>CHI,42,1,1060.cha.conv.txt-rand.txt
