,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition_info
73,73,0.6761234037828132,0.1649572197684645,0.7777777777777778,0.16903085094570328,0.12909944487358055,0.0,0.12909944487358055,0.0,0.46585014744143616,CHI:>INV:,20,8,019JC.cha.conv.txt
74,74,0.3999999999999999,0.0,0.521749194749951,0.0,0.0,0.0,0.0,0.0,0.37297720785517896,INV:>CHI:,8,8,019JC.cha.conv.txt
75,75,0.29814239699997197,0.0,0.21693045781865616,0.0,0.14433756729740646,0.0,0.14433756729740646,0.0,0.28449382327322703,CHI:>INV:,8,6,019JC.cha.conv.txt
76,76,0.4743416490252569,0.18257418583505536,0.3333333333333333,0.18257418583505536,0.1543033499620919,0.0,0.3086066999241838,0.0,,INV:>CHI:,6,7,019JC.cha.conv.txt
77,77,0.5698028822981898,0.16666666666666669,0.47140452079103173,0.16666666666666669,0.0,0.0,0.14285714285714285,0.0,,CHI:>INV:,7,7,019JC.cha.conv.txt
78,78,0.6666666666666667,0.16666666666666669,0.7216878364870323,0.5000000000000001,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2470080989039064,INV:>CHI:,7,7,019JC.cha.conv.txt
79,79,0.4472135954999579,0.0,0.629940788348712,0.25819888974716115,0.2279211529192759,0.0,0.2279211529192759,0.0,0.2234922893906608,CHI:>INV:,7,11,019JC.cha.conv.txt
80,80,0.31622776601683794,0.0,0.17407765595569785,0.0,0.13483997249264842,0.0,0.26967994498529685,0.0,0.19975181194754443,INV:>CHI:,11,5,019JC.cha.conv.txt
81,81,0.5656854249492379,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.2298195926691302,CHI:>INV:,5,8,019JC.cha.conv.txt
82,82,0.5270462766947299,0.13363062095621217,0.5773502691896257,0.26726124191242434,0.1178511301977579,0.0,0.1178511301977579,0.0,0.5223684667697521,INV:>CHI:,8,9,019JC.cha.conv.txt
83,83,0.5,0.31622776601683794,0.30151134457776363,0.15811388300841897,0.2721655269759087,0.0,0.2721655269759087,0.0,0.44197451906631535,CHI:>INV:,9,6,019JC.cha.conv.txt
84,84,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.410836621177854,INV:>CHI:,6,4,019JC.cha.conv.txt
85,85,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.1889822365046136,0.0,0.46209214170194146,CHI:>INV:,4,7,019JC.cha.conv.txt
86,86,0.2834733547569204,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.3925491448120184,INV:>CHI:,7,8,019JC.cha.conv.txt
87,87,0.5520524474738834,0.08333333333333333,0.6851601597031488,0.07453559924999299,0.06900655593423542,0.0,0.06900655593423542,0.0,0.40186411281697887,CHI:>INV:,8,15,019JC.cha.conv.txt
88,88,0.34992710611188266,0.08333333333333333,0.668153104781061,0.07453559924999299,0.07715167498104596,0.0,0.07715167498104596,0.0,0.5756410373969365,INV:>CHI:,15,8,019JC.cha.conv.txt
89,89,0.5393598899705936,0.1259881576697424,0.5393598899705936,0.1259881576697424,0.0,0.0,0.0,0.0,0.5580628597937397,CHI:>INV:,8,8,019JC.cha.conv.txt
90,90,0.6531972647421808,0.0,0.6139406135149205,0.0,0.0,0.0,0.0,0.0,0.35131874137784824,INV:>CHI:,8,7,019JC.cha.conv.txt
91,91,0.35856858280031806,0.0,0.2581988897471611,0.0,0.1543033499620919,0.0,0.1543033499620919,0.0,0.2560994063796833,CHI:>INV:,7,6,019JC.cha.conv.txt
92,92,0.492365963917331,0.0,0.46188021535170054,0.0,0.0,0.0,0.11785113019775793,0.0,0.4126775168520366,INV:>CHI:,6,10,019JC.cha.conv.txt
93,93,0.4558423058385518,0.0,0.4216370213557839,0.0,0.0,0.0,0.1091089451179962,0.0,0.4481042380920669,CHI:>INV:,10,7,019JC.cha.conv.txt
94,94,0.3086066999241838,0.0,0.3651483716701107,0.18257418583505536,0.0,0.0,0.1543033499620919,0.0,0.3634239583564882,INV:>CHI:,7,6,019JC.cha.conv.txt
95,95,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.4082482904638631,0.0,0.5830433789704283,CHI:>INV:,6,5,019JC.cha.conv.txt
96,96,0.40824829046386296,0.0,0.40824829046386296,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6909190586712175,INV:>CHI:,5,4,019JC.cha.conv.txt
97,97,0.0,0.0,0.5773502691896258,0.0,0.7071067811865475,0.5773502691896258,0.7071067811865475,0.5773502691896258,0.9410188481526568,CHI:>INV:,4,2,019JC.cha.conv.txt
98,98,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9999999999999998,1.0,1.0,INV:>MOT:,2,2,019JC.cha.conv.txt
99,99,0.0,0.0,0.0,0.0,0.5144957554275265,0.2672612419124244,0.4866642633922875,0.2672612419124244,0.818304940781571,MOT:>INV:,2,15,019JC.cha.conv.txt
100,100,0.4866642633922875,0.1889822365046136,0.32444284226152503,0.17677669529663687,0.140028008402801,0.0,0.26490647141300877,0.0,0.4767224985189884,INV:>CHI:,15,3,019JC.cha.conv.txt
101,101,0.18257418583505536,0.0,0.3651483716701107,0.0,0.0,0.0,0.0,0.0,0.458925866102023,CHI:>INV:,3,8,019JC.cha.conv.txt
102,102,0.18257418583505536,0.0,0.3651483716701107,0.0,0.0,0.0,0.0,0.0,0.28027378310577333,INV:>CHI:,8,3,019JC.cha.conv.txt
103,103,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.23570226039551587,0.0,0.23570226039551587,0.0,0.2225234550442161,CHI:>INV:,3,6,019JC.cha.conv.txt
104,104,0.5656854249492379,0.15811388300841897,0.35856858280031806,0.0,0.1543033499620919,0.0,0.1543033499620919,0.0,0.23601338679972006,INV:>CHI:,6,7,019JC.cha.conv.txt
105,105,0.5163977794943223,0.14433756729740646,0.3273268353539886,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2432482968987717,CHI:>INV:,7,7,019JC.cha.conv.txt
106,106,0.17025130615174974,0.0,0.17025130615174974,0.0,0.07018624063435965,0.0,0.07018624063435965,0.0,0.4095431811093293,INV:>CHI:,7,17,019JC.cha.conv.txt
107,107,0.0,0.0,0.0,0.0,0.7474093186836597,0.22360679774997896,0.7474093186836597,0.22360679774997896,0.9535538115289581,CHI:>INV:,17,5,019JC.cha.conv.txt
108,108,0.0,0.0,0.0,0.0,0.674199862463242,0.6324555320336759,0.6201736729460423,0.6324555320336759,0.923281139366329,INV:>MOT:,5,11,019JC.cha.conv.txt
109,109,0.429197537639476,0.07453559924999299,0.33633639699815626,0.07453559924999299,0.21938172723813917,0.0,0.26906911759852503,0.0,0.5590844121092161,MOT:>INV:,11,15,019JC.cha.conv.txt
110,110,0.08058229640253803,0.0,0.4029114820126901,0.0,0.0,0.0,0.0,0.0,0.27219217320056344,INV:>CHI:,15,5,019JC.cha.conv.txt
111,111,0.11952286093343936,0.0,0.5976143046671968,0.0,0.0,0.0,0.0,0.0,0.2918285167828115,CHI:>INV:,5,8,019JC.cha.conv.txt
112,112,0.33541019662496846,0.0,0.33541019662496846,0.0,0.0,0.0,0.0,0.0,0.46417286053957296,INV:>CHI:,8,6,019JC.cha.conv.txt
113,113,0.2886751345948129,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.40302639787906713,CHI:>INV:,6,6,019JC.cha.conv.txt
114,114,0.5368754921931592,0.19999999999999996,0.7006490497453707,0.27386127875258304,0.06711560552140244,0.0,0.1307440900921227,0.0,0.4323245417229318,INV:>CHI:,6,23,019JC.cha.conv.txt
115,115,0.49009802940980346,0.18257418583505536,0.6396021490668314,0.25000000000000006,0.062136976600120006,0.0,0.12104550653376046,0.0,0.4898320609496709,CHI:>INV:,23,7,019JC.cha.conv.txt
116,116,0.5263613559678152,0.22645540682891918,0.4605661864718383,0.22645540682891918,0.0,0.0,0.0,0.0,0.36743818956451935,INV:>CHI:,7,12,019JC.cha.conv.txt
117,117,0.0,0.0,0.12499999999999997,0.0,0.15430334996209194,0.0,0.15430334996209194,0.0,0.2700705044225503,CHI:>INV:,12,3,019JC.cha.conv.txt
118,118,0.12909944487358055,0.0,0.2721655269759087,0.22360679774997896,0.0,0.0,0.0,0.0,0.30209257520769794,INV:>CHI:,3,11,019JC.cha.conv.txt
119,119,0.0,0.22360679774997896,0.0,0.0,0.6504436355879909,0.5715476066494082,0.6504436355879909,0.5715476066494082,0.8254146137533465,CHI:>MOT:,11,12,019JC.cha.conv.txt
120,120,0.28603877677367767,0.0,0.42640143271122083,0.0,0.0,0.0,0.0,0.0,0.3679368372723424,MOT:>INV:,12,6,019JC.cha.conv.txt
121,121,0.09534625892455924,0.0,0.26726124191242434,0.0,0.0,0.0,0.1543033499620919,0.0,0.2812548493252167,INV:>CHI:,6,7,019JC.cha.conv.txt
122,122,0.0,0.11547005383792516,0.0,0.1111111111111111,0.4073065399812784,0.26111648393354675,0.4605661864718383,0.26111648393354675,0.7194676611237594,CHI:>INV:,7,23,019JC.cha.conv.txt
123,123,0.6451791670811048,0.4061811972299616,0.49518756847213835,0.31249999999999994,0.3249182166443294,0.0674199862463242,0.4198911048651824,0.1348399724926484,0.7905730651069129,INV:>CHI:,23,11,019JC.cha.conv.txt
124,124,0.6324555320336758,0.11952286093343936,0.659380473395787,0.11952286093343936,0.0,0.0,0.0,0.0,0.4957377094515276,CHI:>INV:,11,8,019JC.cha.conv.txt
125,125,0.6454972243679029,0.0,0.6454972243679029,0.0,0.0,0.0,0.0,0.0,0.17657172135058086,INV:>CHI:,8,4,019JC.cha.conv.txt
126,126,0.6154574548966638,0.0,0.6154574548966638,0.0,0.0,0.0,0.0,0.0,0.1784204842920627,CHI:>INV:,4,9,019JC.cha.conv.txt
127,127,0.5656854249492379,0.31622776601683794,0.7071067811865475,0.31622776601683794,0.13608276348795434,0.0,0.13608276348795434,0.0,0.6153945154541584,INV:>CHI:,9,6,019JC.cha.conv.txt
128,128,0.6666666666666667,0.75,0.6666666666666667,0.75,0.5000000000000001,0.19999999999999996,0.5000000000000001,0.19999999999999996,0.6251067366316219,CHI:>INV:,6,6,019JC.cha.conv.txt
129,129,0.5999999999999999,0.5999999999999999,0.75,0.7999999999999998,0.16666666666666669,0.0,0.33333333333333337,0.0,0.47874131413419074,INV:>CHI:,6,6,019JC.cha.conv.txt
130,130,0.5477225575051661,0.5477225575051661,0.6708203932499369,0.7302967433402214,0.1543033499620919,0.0,0.3086066999241838,0.0,0.5258937652299733,CHI:>INV:,6,7,019JC.cha.conv.txt
131,131,0.43495883620084,0.22645540682891918,0.3509312031717982,0.22645540682891918,0.0,0.0,0.0,0.0,0.396257296996525,INV:>CHI:,7,13,019JC.cha.conv.txt
132,132,0.0949157995752499,0.0,0.214422506967559,0.19611613513818402,0.0,0.0,0.0,0.0,0.27580941577127926,CHI:>INV:,13,3,019JC.cha.conv.txt
133,133,0.13245323570650439,0.0,0.2581988897471611,0.1507556722888818,0.0,0.0,0.0,0.0,0.28266080677186145,INV:>CHI:,3,15,019JC.cha.conv.txt
134,134,0.1777046633277277,0.09428090415820635,0.41247895569215276,0.35176323534072423,0.11616046389935497,0.0,0.18569533817705186,0.0,0.34148769673787793,CHI:>INV:,15,17,019JC.cha.conv.txt
135,135,0.3042903097250923,0.13608276348795434,0.2703690352179376,0.11111111111111113,0.200643088476282,0.0,0.3133397807202561,0.0,0.37823926567983857,INV:>CHI:,17,15,019JC.cha.conv.txt
136,136,0.40824829046386296,0.0,0.46709936649691375,0.14907119849998599,0.23210354127426377,0.0,0.2099455524325912,0.0,0.6421264933060821,CHI:>INV:,15,11,019JC.cha.conv.txt
137,137,0.5883484054145522,0.19069251784911848,0.8520128672302585,0.3508232077228117,0.06917144638660747,0.0,0.06917144638660747,0.0,0.48032705319811464,INV:>CHI:,11,13,019JC.cha.conv.txt
138,138,0.43301270189221935,0.13483997249264842,0.6681531047810609,0.12403473458920847,0.1873171623163388,0.0,0.1873171623163388,0.0,0.4113084833424776,CHI:>INV:,13,6,019JC.cha.conv.txt
139,139,0.5753964555687505,0.16903085094570328,0.5144957554275265,0.1632993161855452,0.24494897427831783,0.0,0.3032392174315614,0.0,0.5138224415970423,INV:>CHI:,6,21,019JC.cha.conv.txt
140,140,0.5146502354656654,0.14285714285714285,0.4601789933084222,0.13801311186847084,0.22677868380553634,0.0,0.2807449625374386,0.0,0.6117686619744767,CHI:>INV:,21,14,019JC.cha.conv.txt
141,141,0.16903085094570328,0.0,0.33806170189140655,0.0,0.0,0.0,0.0,0.0,0.45178089193169335,INV:>CHI:,14,5,019JC.cha.conv.txt
142,142,0.36380343755449945,0.1336306209562122,0.4588314677411235,0.1336306209562122,0.10846522890932808,0.0,0.21693045781865616,0.0,0.5948515411927182,CHI:>INV:,5,15,019JC.cha.conv.txt
143,143,0.6614378277661476,0.4364357804719848,0.6614378277661476,0.2182178902359924,0.27500954910846337,0.0,0.27500954910846337,0.0,0.6046500496973456,INV:>CHI:,15,7,019JC.cha.conv.txt
144,144,0.5720775535473553,0.0,0.4767312946227962,0.0,0.0,0.0,0.0,0.0,0.35131874137784824,CHI:>INV:,7,8,019JC.cha.conv.txt
145,145,0.6030226891555273,0.0,0.6030226891555273,0.0,0.12499999999999997,0.0,0.12499999999999997,0.0,0.35131874137784824,INV:>CHI:,8,8,019JC.cha.conv.txt
146,146,0.40451991747794525,0.0,0.26967994498529685,0.0,0.14433756729740646,0.0,0.14433756729740646,0.0,0.2560994063796833,CHI:>INV:,8,6,019JC.cha.conv.txt
147,147,0.435285750066007,0.09128709291752768,0.44112877325628463,0.09534625892455921,0.0936585811581694,0.0,0.0936585811581694,0.0,0.34310510691367924,INV:>CHI:,6,15,019JC.cha.conv.txt
148,148,0.3973597071195132,0.08333333333333334,0.40269363312841466,0.08703882797784893,0.08671099695241198,0.0,0.08671099695241198,0.0,0.40227180463537837,CHI:>INV:,15,7,019JC.cha.conv.txt
149,149,0.1649572197684645,0.0,0.24743582965269675,0.0,0.0,0.0,0.0,0.0,0.4044613009822082,INV:>CHI:,7,15,019JC.cha.conv.txt
150,150,0.25197631533948484,0.1543033499620919,0.25197631533948484,0.1543033499620919,0.0,0.0,0.0,0.0,0.32907267356980785,CHI:>INV:,15,3,019JC.cha.conv.txt
